id,sentence,price,quality,environment,service,other
126,very bad services i booked table in advance with tomato gold after taking first order they did not turned up to table to take main course order or to serve water or to clean up table,,,,Negative,
126,one should not come with family here,,,,,Negative
127,no salt in food,,Negative,,,
128,non veg pizza served in place of veg order,,,,Negative,
129,i ordered punjabi chicken and my experience was horrible,,,,,
129,such a costly thing of is three hundred and such less quantity that hardly one person can eat,Negative,,,,
129,they food too was not fresh and was stale and was smelling,,Negative,,,
129,had to throw it away and neither tomato nor these people listened to any queries,,Negative,,Negative,
129,i wed suggest not to order from here as you can easily get at this price from good restaurants,,,,,Negative
130,was visiting my in laws for they first time,,,,,
130,to celebrate they occasion we came here after more than hour long drive,,,,,
130,and of boy did this place disappoint,,,,,
130,not only did they lack they basic services like serving papa and water in they beginning they made blunders like serving long island ice tea to a pregnant woman instead of they lemon ice tea that she ordered,,,,Negative,
130,we were a group of eleven people and were seated in a private room,,,,,
130,we had to keep going out of they room to call they waiters only to be responded with an arrogant attitude especially by they restaurant manager parses war from lucknow,,,,Negative,
130,each order took a long time to come and was served cold,,Negative,,Negative,
130,and when i say served i do not mean served by them,,,,Negative,
130,of no they waiters simply kept all they dishes on one side of they table and left it to us to serve ourselves,,,,Negative,
130,despite of this on lack of better judgment we made a horrible mistake of ordering they dessert which we just left after a bite because it was that bad,,Negative,,,
130,needless to say our night was ruined and to end it all just when we thought it cannot get any worse they over billed us,Negative,,,,
130,we spent twenty mind to get it corrected,,,,Negative,
130,they icing on they cake was they charged us for they long island ice tea as well,,,,,
130,please avoid this place at all costs,,,,,Negative
130,and you will be saving a lot,,,,,
130,you will also save yourselves from mosquito bites because they will refuse to provide you with a mosquito repellent when you ask for it,,,,Negative,
130,is if you are a cheese enthusiast please do not make they same mistake of ordering they cheese platter as we did,,Negative,,,
130,for six hundred they served us stale cheese with few almonds crackers and two apricots,,Negative,,,
130,whoever originally came up with this dish must have shifted somewhere a his her grave when these people had they audacity to serve something like this to us,,Negative,,,
131,my order was delayed and not even delivered i went to domino to collect it this was pathetic experience for they first time with domino,,,,Negative,
132,worst service,,,,Negative,
132,worst staff,,,,Negative,
132,worst food,,Negative,,,
132,waste of every penny i spent here,,,,,Negative
132,they did not even apologise for they mistake they have done while billing,,,,Negative,
133,i did not get any grave item sherpa how can we eat without grave do not you have sense to send without sherpa along without bryan,,,,Negative,
134,worst service i do not know a they have such a stupid attitude towards customers they a not ready to accept they mistakes they do food taste is also below average not again to each bowl vista house,,Negative,,Negative,
135,they delivery executives behavior was very very bad,,,,Negative,
135,do not ever send a person like this again,,,,Negative,
135,more than that he delayed my order also,,,,Negative,
136,they ordered veg bryan was without vegetables i do not understand how this is called a veg bryan they quantity is good matching to they cost,Positive,Positive,,Negative,
137,worst quality and in veg bryan there is no any vegetables and i never order in three santos data waste restaurant and packing also very normal like road side packing,,Negative,,Negative,
138,they service is not good,,,,Negative,
138,they plates are not cleanly washed,,,,Negative,
138,they are not serving properly,,,,Negative,
138,look at they picture how worst they spoon and bowl,,,,Negative,
139,pitchers and towers are not available but they are present in they menu we have ordered chicken wings they are not hot and even chicken is smelling foul and is not fresh highly disappointed do not know what management is doing,,Negative,,,
140,had they worst service of my life,,,,Negative,
140,had to wait for more than two hours for they main course,,,,Negative,
140,it was later told that there was some problem with they kitchen,,,,,
140,they later served food when we were standing outside and waiting for they bill,,,,Negative,
140,this could be a one off problem but i expected better communication from they staff so that we could have made alternate plans instead of waiting endlessly for two hours when they kept telling us that food will come in they next five tennis,,,,Negative,
141,if you do not change this people definitely look your collapsing in soon,,,,,
142,ambience a service a food two five ordered pay short,,Negative,,,
142,received soup without pay and it tasted bitter after having three spoons of soup,,Negative,,,
142,same experience twice at different places,,,,,
143,worst bryan i ever had kick out these lady bryan from hyderabad spoiled they taste and stinking smell from they rice looks like they served last night bryan,,Negative,,,
