annotation_id,annotator,created_at,environment,id,lead_time,other,price,quality,sentence,service,updated_at
1828,1,2025-06-23T04:49:08.625852Z,Positive,1189,23.098,,,,ambience wise it s the best rooftop place one could possibly ask for ,,2025-06-23T04:49:08.625852Z
,,,,,,,,,,,
1829,1,2025-06-23T04:49:12.925652Z,,1189,3.979,,,,the behaviour of staff however is highly disappointing ,Negative,2025-06-23T04:49:12.925652Z
,,,,,,,,,,,
1830,1,2025-06-23T04:49:19.649599Z,,1189,6.377,,,,they have this bad attitude as though you re blessed to be dining there  now that certainly isn t accomodating  is it  ,Negative,2025-06-23T04:49:19.649599Z
,,,,,,,,,,,
1831,1,2025-06-23T04:49:32.184659Z,Positive,1189,12.212,,,Positive,in fact  it ruined the entire experience despite the place being amazing and food being great ,,2025-06-23T04:49:32.184659Z
,,,,,,,,,,,
1832,1,2025-06-23T04:49:39.158634Z,,1189,6.657,,,,i guess it really is important to keep tabs on whom you re hiring ,Negative,2025-06-23T04:49:39.158634Z
,,,,,,,,,,,
1833,1,2025-06-23T04:49:44.750390Z,,1190,5.294,,,,i ordered a home delivery of steamed chicken momos  since it was the bestseller ,,2025-06-23T04:49:44.750390Z
,,,,,,,,,,,
1834,1,2025-06-23T04:49:48.704837Z,,1190,3.608,,,Negative,the momos tasted old and chicken tasted lemony ,,2025-06-23T04:49:48.704837Z
,,,,,,,,,,,
1835,1,2025-06-23T04:49:56.428047Z,,1190,7.426,,,Neutral,the sauce was traditional red sauce that had no flavour because of excess water added and other sauce was store bought mayo ,,2025-06-23T04:49:56.428047Z
,,,,,,,,,,,
1836,1,2025-06-23T04:50:00.999645Z,,1190,4.254,,,Negative,i had to throw the momos away,,2025-06-23T04:50:00.999645Z
,,,,,,,,,,,
1837,1,2025-06-23T04:50:06.348119Z,,1191,5.037,Neutral,,,to be honest  it is an average place to hang out ,,2025-06-23T04:50:06.348119Z
,,,,,,,,,,,
1838,1,2025-06-23T04:50:14.252595Z,,1191,7.609,,,Negative,the cold coffee or drinks made by me tastes better than what is served here ,,2025-06-23T04:50:14.252595Z
,,,,,,,,,,,
1839,1,2025-06-23T04:50:19.956301Z,,1191,5.389,,,,minimal efforts have been done to maintain customer satisfaction ,Negative,2025-06-23T04:50:19.956301Z
,,,,,,,,,,,
1840,1,2025-06-23T04:50:27.756739Z,,1191,7.441,,Negative,Neutral,almost all the items tastes average and not worth the money ,,2025-06-23T04:50:27.756739Z
,,,,,,,,,,,
1841,1,2025-06-23T04:50:39.029522Z,,1192,10.956,,,,for the first time in my life someone justified to me that burnt noodle tastes as such because the item is a sizzler  ,Negative,2025-06-23T04:50:39.029522Z
,,,,,,,,,,,
1842,1,2025-06-23T04:50:41.146672Z,,1192,1.622,,,, ,,2025-06-23T04:50:41.146672Z
,,,,,,,,,,,
1843,1,2025-06-23T04:50:49.185662Z,,1192,7.771,,,,regards to the rest  please confirm if it s crab or crab meat   if it s crab meat   please stay off   ,,2025-06-23T04:50:49.185662Z
,,,,,,,,,,,
1844,1,2025-06-23T04:50:53.815444Z,,1193,4.281,,,Negative,roti delivered was very bad and was smelly half cooked,,2025-06-23T04:50:53.815444Z
,,,,,,,,,,,
1845,1,2025-06-23T04:50:56.645638Z,,1194,2.484,,,,i recommend it for elderly ,,2025-06-23T04:50:56.645638Z
,,,,,,,,,,,
1846,1,2025-06-23T04:51:00.548867Z,,1194,3.593,,,Negative,disappointed    with taste have tried starter  roti   biryani ,,2025-06-23T04:51:00.548867Z
,,,,,,,,,,,
1847,1,2025-06-23T04:51:09.728768Z,,1194,8.853,,,Negative,taste so so normal but every dish is less in masala and has below normal taste not a good place for hangout,,2025-06-23T04:51:09.728768Z
,,,,,,,,,,,
1848,1,2025-06-23T04:51:17.879490Z,,1195,7.807,,,Neutral,we ordered four different ice creams   chocolate ecstasy   chocolate chocolate sundae   chocolate banana split   the chocolate room brownie sundae and all of them were same,,2025-06-23T04:51:17.879490Z
,,,,,,,,,,,
1849,1,2025-06-23T04:51:22.173331Z,Negative,1196,7.864,,,,place was a complete let down ,,2025-06-23T04:51:28.240073Z
,,,,,,,,,,,
1850,1,2025-06-23T04:51:32.933648Z,,1196,3.377,Negative,,,was there for lunch on sunday and was disappointed ,,2025-06-23T04:51:32.933648Z
,,,,,,,,,,,
1851,1,2025-06-23T04:52:16.270866Z,,1196,42.997,,,Neutral,the veg stack in the western section was actually a spicy paneer which was basically spicy filling between   slices of paneer and topped with a chilli sauce ,,2025-06-23T04:52:16.270866Z
,,,,,,,,,,,
1852,1,2025-06-23T04:52:25.225129Z,,1196,8.653,,,,  dishes took    mins to come while   was served in    mins ,Negative,2025-06-23T04:52:25.225129Z
,,,,,,,,,,,
1853,1,2025-06-23T04:52:30.765565Z,,1196,5.194,,,,staff were lost and seemed to be recovering from a late night on saturday ,Negative,2025-06-23T04:52:30.766525Z
,,,,,,,,,,,
1854,1,2025-06-23T04:52:34.240794Z,,1196,3.14,,,Positive,the only saving grace were the drinks ,,2025-06-23T04:52:34.240794Z
,,,,,,,,,,,
1855,1,2025-06-23T04:52:37.848730Z,,1196,5.181,Negative,,,so unless you want to go and just have a drink and then more drinks  skip the place ,,2025-06-23T04:52:41.747819Z
,,,,,,,,,,,
1856,1,2025-06-23T04:52:46.549365Z,,1197,3.529,Negative,,,very less quantity,,2025-06-23T04:52:46.549365Z
,,,,,,,,,,,
1857,1,2025-06-23T04:53:07.680182Z,,1198,20.789,,,Negative,except for service and the starters to some extent nothing was good at this place we tried the buffet and after starters nothing was worth eating and i successfully wasted rs      i hope they improve it when i visit the next time ,Positive,2025-06-23T04:53:07.680182Z
,,,,,,,,,,,
1858,1,2025-06-23T04:53:15.601906Z,,1199,7.534,,,,went this place for my friends birthday although it was weekday so crowd won t be that loud ,,2025-06-23T04:53:15.601906Z
,,,,,,,,,,,
1859,1,2025-06-23T04:53:22.049683Z,,1199,6.131,Positive,,,i found this place ok for chill out not much happening as well ,,2025-06-23T04:53:22.049683Z
,,,,,,,,,,,
1860,1,2025-06-23T04:53:29.793559Z,Positive,1199,7.368,,,,we sat outside in open area which was good  also it was but chiller that day so moonsoon was really awesome ,,2025-06-23T04:53:29.793559Z
,,,,,,,,,,,
1861,1,2025-06-23T04:53:32.429566Z,,1199,2.302,,,,now coming to food and other stuffs ,,2025-06-23T04:53:32.429566Z
,,,,,,,,,,,
1862,1,2025-06-23T04:53:57.800106Z,,1199,25.071,,,Positive,as i am complete vegeterain one incident happened that day like we ordered two veg pizzas there and confimed the ordered twice to waiter  first pizza was correct and good but second pizza we told him to get it after some time as he served there was topping on pizza which was looking like carrot but as i had some confusion with that thing i closely looked and saw it was not veg   i told to re confirm in kitchen so it came out to be non veg it was pork or something like that ,Negative,2025-06-23T04:53:57.800106Z
,,,,,,,,,,,
1863,1,2025-06-23T04:54:02.911439Z,,1199,4.784,,,,i was very dissapoint with the management and post that no came to feel sorry as well with wrong that giving on our plates ,Negative,2025-06-23T04:54:02.911439Z
,,,,,,,,,,,
1864,1,2025-06-23T04:54:08.633170Z,,1199,5.384,Negative,,,i was totally disappoint with instance giving low rating and also very bad experience ,,2025-06-23T04:54:08.633170Z
,,,,,,,,,,,
1865,1,2025-06-23T04:54:12.517935Z,,1199,3.558,,,Positive,for other thing i ordered the food was good ,,2025-06-23T04:54:12.517935Z
,,,,,,,,,,,
1866,1,2025-06-23T04:54:16.612255Z,,1200,3.73,,,Neutral,more spicy cannot eat,,2025-06-23T04:54:16.612255Z
,,,,,,,,,,,
1867,1,2025-06-23T04:54:22.416062Z,,1201,5.476,,,Negative,had their speciality   makee di roti   sanson ka saag   no where close to what a real saag ,,2025-06-23T04:54:22.416062Z
,,,,,,,,,,,
1868,1,2025-06-23T04:54:26.649700Z,,1201,3.892,,,Negative,gazar ka halwa   omg   chef never had gazar ka halwa in life   so pathetic ,,2025-06-23T04:54:26.649700Z
,,,,,,,,,,,
1869,1,2025-06-23T04:54:29.893410Z,,1201,2.941,,,Positive,giving   rating as starter was good   paneer szechwan ,,2025-06-23T04:54:29.893410Z
,,,,,,,,,,,
1870,1,2025-06-23T04:54:33.149659Z,Positive,1201,2.958,,,,good ambience ,,2025-06-23T04:54:33.149659Z
,,,,,,,,,,,
1871,1,2025-06-23T04:54:38.270524Z,,1201,4.798,,Positive,,pricing also very decent ,,2025-06-23T04:54:38.270524Z
,,,,,,,,,,,
1872,1,2025-06-23T04:54:41.815125Z,,1201,3.195,,,Negative,but overall taste of punjab missing,,2025-06-23T04:54:41.815125Z
,,,,,,,,,,,
1873,1,2025-06-23T04:54:44.629382Z,,1202,2.472,,,Negative,i am a big soup fan and both hot and sour and tomato soup was disappointing ,,2025-06-23T04:54:44.629382Z
,,,,,,,,,,,
1874,1,2025-06-23T04:54:48.058745Z,,1202,3.128,,,Negative,the starter was too paste like in the mouth ,,2025-06-23T04:54:48.058745Z
,,,,,,,,,,,
1875,1,2025-06-23T04:54:50.250474Z,,1202,1.883,,,Positive,the garlic naan was amazing ,,2025-06-23T04:54:50.250474Z
,,,,,,,,,,,
1876,1,2025-06-23T04:54:52.368566Z,,1202,1.795,,,Negative,daal makhani was below average ,,2025-06-23T04:54:52.368566Z
,,,,,,,,,,,
1877,1,2025-06-23T04:54:58.209373Z,,1202,5.567,,,Neutral,they gave us complimentary brownie and ice cream which was average as well ,,2025-06-23T04:54:58.209373Z
,,,,,,,,,,,
1878,1,2025-06-23T04:55:15.386000Z,,1202,16.847,Negative,,,definitely not a place worth your money ,,2025-06-23T04:55:15.386000Z
,,,,,,,,,,,
1879,1,2025-06-23T04:55:41.600631Z,,1203,25.894,,,Negative,this place served the worst indian food i could ever ask for in hyderabad ,,2025-06-23T04:55:41.600631Z
,,,,,,,,,,,
1880,1,2025-06-23T04:55:46.153725Z,,1203,4.233,,,,the towels were dirty and not properly washed ,Negative,2025-06-23T04:55:46.153725Z
,,,,,,,,,,,
1881,1,2025-06-23T04:55:50.002622Z,,1203,3.55,,,Negative,the food was just horrible ,,2025-06-23T04:55:50.002622Z
,,,,,,,,,,,
1882,1,2025-06-23T04:57:54.115428Z,Negative,1203,123.749,,,,loud music from the pub above will spoil your dining experience even more and when i asked for outdoor seating they lied saying it s only a smokin  area ,,2025-06-23T04:57:54.115428Z
,,,,,,,,,,,
1883,1,2025-06-23T04:57:56.749785Z,,1203,2.286,Negative,,,not visiting this place ever again ,,2025-06-23T04:57:56.749785Z
,,,,,,,,,,,
1884,1,2025-06-23T04:58:05.702037Z,Positive,1203,8.596,,,,an extra star only coz of the interior otherwise this place is just worthy of a   star ,,2025-06-23T04:58:05.702037Z
,,,,,,,,,,,
1885,1,2025-06-23T04:59:09.000359Z,,1204,60.961,,,Negative,we ordered alu parathas from here which turned out to be a mass of poorly cooked dry mass of wheat ,,2025-06-23T04:59:09.000359Z
,,,,,,,,,,,
1886,1,2025-06-23T04:59:15.010382Z,,1204,5.498,Negative,,,do not know about the rest of the things they serve but not ordering again for sure ,,2025-06-23T04:59:15.010382Z
,,,,,,,,,,,
1887,1,2025-06-23T04:59:17.580220Z,,1205,2.221,,,,so  we had a combined birthday celebration for almost five people and housing a team of almost    ,,2025-06-23T04:59:17.580220Z
,,,,,,,,,,,
1888,1,2025-06-23T04:59:19.125873Z,,1205,1.23,,,,we decided to order cake from ks baker s ,,2025-06-23T04:59:19.125873Z
,,,,,,,,,,,
1889,1,2025-06-23T04:59:43.722665Z,,1205,49.21,,,Positive,following is my experience on the same    presentation  looked lovely and the gum paste flowers on it just made our mouths to water ,,2025-06-23T05:00:11.216740Z
,,,,,,,,,,,
1890,1,2025-06-23T05:00:17.541463Z,,1205,3.644,,,Positive,the colour was sharp and had the perfect blend of black and white ,,2025-06-23T05:00:17.541463Z
,,,,,,,,,,,
1891,1,2025-06-23T05:00:24.050698Z,,1205,6.209,,,Positive,the presentation was superb ,,2025-06-23T05:00:24.050698Z
,,,,,,,,,,,
1892,1,2025-06-23T05:00:28.600824Z,,1205,4.208,,,,     delivery  got everything delivered on time ,Positive,2025-06-23T05:00:28.600824Z
,,,,,,,,,,,
1893,1,2025-06-23T05:00:32.584837Z,,1205,3.675,Neutral,,,nothing outstanding ,,2025-06-23T05:00:32.584837Z
,,,,,,,,,,,
1894,1,2025-06-23T05:00:37.171612Z,,1205,4.244,,,Negative,       cake  now this is what was actually not good enough ,,2025-06-23T05:00:37.171612Z
,,,,,,,,,,,
1895,1,2025-06-23T05:00:45.624827Z,,1205,8.128,,,Negative,the black forest tasted much different than any other black forest ,,2025-06-23T05:00:45.624827Z
,,,,,,,,,,,
1896,1,2025-06-23T05:00:48.822463Z,,1205,2.87,,,,black forest cake  a really huge cake for a good number of people ,,2025-06-23T05:00:48.822463Z
,,,,,,,,,,,
1897,1,2025-06-23T05:00:59.969807Z,,1205,3.309,,,Negative,it tasted exactly like elaichi and nowhere like black forest ,,2025-06-23T05:00:59.969807Z
,,,,,,,,,,,
1898,1,2025-06-23T05:01:12.556400Z,,1205,12.28,,,Negative,a damp squib ,,2025-06-23T05:01:12.556400Z
,,,,,,,,,,,
1899,1,2025-06-23T05:01:14.958826Z,,1205,2.107,,,,     will i order from here again ,,2025-06-23T05:01:14.958826Z
,,,,,,,,,,,
1900,1,2025-06-23T05:01:24.078454Z,,1205,8.744,,,Negative,the cake was a turn off but i would like to give them another chance because of the reviews i have read ,,2025-06-23T05:01:24.078454Z
,,,,,,,,,,,
1901,1,2025-06-23T05:01:39.885502Z,,1206,15.49,,,Negative,taste should improve as it was not good in taste also everytime i order from here they don t give tomato ketchup there was an instance happend last time when i ordered they didn t gave me extra mayo which i ordered ,Negative,2025-06-23T05:01:39.885502Z
,,,,,,,,,,,
1902,1,2025-06-23T05:01:43.949656Z,,1207,3.759,Negative,,,we visited a day before diwali and we were deploy disappointed ,,2025-06-23T05:01:43.949656Z
,,,,,,,,,,,
1903,1,2025-06-23T05:02:05.145766Z,,1207,20.882,,,,service was poor except for one server who was courteous and smiling ,Negative,2025-06-23T05:02:05.145766Z
,,,,,,,,,,,
1904,1,2025-06-23T05:02:26.378507Z,,1207,20.908,,,Neutral,we ordered fresh lime soda which was not sour starter were okay  hence   star  ,,2025-06-23T05:02:26.378507Z
,,,,,,,,,,,
1905,1,2025-06-23T05:02:29.466379Z,,1207,2.765,,,Negative,but main course was pathetic ,,2025-06-23T05:02:29.466379Z
,,,,,,,,,,,
1906,1,2025-06-23T05:02:35.469115Z,,1207,5.703,,,Negative,we still couldn t figure our how they screed up simple thing like paneer butter masala ,,2025-06-23T05:02:35.469115Z
,,,,,,,,,,,
1907,1,2025-06-23T05:02:37.714082Z,,1207,1.965,,,Negative,tasteless ,,2025-06-23T05:02:37.714082Z
,,,,,,,,,,,
1908,1,2025-06-23T05:02:43.468611Z,,1208,5.41,,,Negative,ordered lazeez bhuna murgh biryani  boneless  really disappointed with the the food  quality and quantity wise its decent ,,2025-06-23T05:02:43.468611Z
,,,,,,,,,,,
1909,1,2025-06-23T05:02:45.886532Z,,1208,2.074,,,Negative,but taste wise its bad  ,,2025-06-23T05:02:45.886532Z
,,,,,,,,,,,
1910,1,2025-06-23T05:02:52.800205Z,,1209,6.585,,,,we went there yesterday and as usual they did not have many foreign beers present but mentioned in menu ,Negative,2025-06-23T05:02:52.800205Z
,,,,,,,,,,,
1911,1,2025-06-23T05:03:00.304616Z,,1209,7.161,,,,second they provided custom menu for zomato gold and asked to get free drink only from that menu ,Negative,2025-06-23T05:03:00.304616Z
,,,,,,,,,,,
1912,1,2025-06-23T05:03:09.644653Z,,1209,9.032,,,,zomato gold and this restaurant is not good as they keep changing conditions and we customers suffer ,Negative,2025-06-23T05:03:09.644653Z
,,,,,,,,,,,
1913,1,2025-06-23T05:03:16.246337Z,,1209,6.266,,,,zomato says you can get free dish from complete menu and manager said no we can only give free dish from custom small menu,Negative,2025-06-23T05:03:16.246337Z
,,,,,,,,,,,
1914,1,2025-06-23T05:03:21.560881Z,,1210,4.986,,,,the most important factor which i take into consideration is  service ,,2025-06-23T05:03:21.560881Z
,,,,,,,,,,,
1915,1,2025-06-23T05:09:02.602986Z,,1210,340.364,,,,and if they are rude  don t give any importance to customers  they don t deserve anything ,Negative,2025-06-23T05:09:02.602986Z
,,,,,,,,,,,
1916,1,2025-06-23T05:09:51.334544Z,Positive,1210,48.377,,,,giving   stars just for the ambience,,2025-06-23T05:09:51.334544Z
,,,,,,,,,,,
1917,1,2025-06-23T05:09:54.876227Z,,1211,3.224,Negative,,,had a very disappointing experience ,,2025-06-23T05:09:54.876227Z
,,,,,,,,,,,
1918,1,2025-06-23T05:10:01.449650Z,,1211,6.253,,,,the place didn t do justice to it s rating ,,2025-06-23T05:10:01.449650Z
,,,,,,,,,,,
1919,1,2025-06-23T05:10:06.715626Z,,1211,4.949,,,Negative,i don t know what happened  maybe the chef had a bad day or maybe that s how the food generally is ,,2025-06-23T05:10:06.715626Z
,,,,,,,,,,,
1920,1,2025-06-23T05:10:09.808603Z,,1211,2.744,,,Negative,ordered fries with cheese which was poorly seasoned  the fish in fish and chips was literally dripping in oil ,,2025-06-23T05:10:09.808603Z
,,,,,,,,,,,
1921,1,2025-06-23T05:10:12.258190Z,,1211,2.132,,,Negative,there didn t seem any effort put into the potato wedges that come on the side of the burger ,,2025-06-23T05:10:12.258190Z
,,,,,,,,,,,
1922,1,2025-06-23T05:10:20.330853Z,,1211,7.77,,,Negative,the service was good   if only food was half as decent ,Positive,2025-06-23T05:10:20.330853Z
,,,,,,,,,,,
1923,1,2025-06-23T05:10:22.548844Z,,1212,1.883,,,,were there for my friend s birthday party as the place is nearer to her ,,2025-06-23T05:10:22.548844Z
,,,,,,,,,,,
1924,1,2025-06-23T05:10:24.195344Z,Positive,1212,8.867,,,,it s a small place with around     tables  with only two stewards ,,2025-06-23T05:10:33.633300Z
,,,,,,,,,,,
1925,1,2025-06-23T05:10:44.100470Z,,1212,9.04,,,,service is good as the place is not so crowded at the time we went ,Positive,2025-06-23T05:10:44.100470Z
,,,,,,,,,,,
1926,1,2025-06-23T05:10:52.573917Z,,1212,8.122,,,Negative,had manchow soup which can be much better ,,2025-06-23T05:10:52.573917Z
,,,,,,,,,,,
1927,1,2025-06-23T05:10:55.856361Z,,1212,2.919,,,Negative,lipta mushroom isn t that great  mushroom isn t fresh ,,2025-06-23T05:10:55.856361Z
,,,,,,,,,,,
1928,1,2025-06-23T05:11:02.626356Z,,1212,6.477,,,Negative,there s no crispness in the crispy corn ,,2025-06-23T05:11:02.626356Z
,,,,,,,,,,,
1929,1,2025-06-23T05:11:04.910452Z,,1212,1.949,,,Positive,egg biryani is good ,,2025-06-23T05:11:04.910452Z
,,,,,,,,,,,
1930,1,2025-06-23T05:11:08.138168Z,,1212,2.916,,,Negative,overall not satisfied with the food much ,,2025-06-23T05:11:08.138168Z
,,,,,,,,,,,
1931,1,2025-06-23T05:11:14.734548Z,,1212,6.288,,Negative,Negative,even pricing is little high  in comparison with the taste and quality ,,2025-06-23T05:11:14.734548Z
,,,,,,,,,,,
1932,1,2025-06-23T05:11:18.449873Z,,1213,3.418,,,Negative,bad paratha  it was plain paratha no stuffing,,2025-06-23T05:11:18.449873Z
,,,,,,,,,,,
1933,1,2025-06-23T05:11:20.596071Z,,1214,1.847,,,Negative,food was stale when ordered through swiggy pop ,,2025-06-23T05:11:20.596071Z
,,,,,,,,,,,
1934,1,2025-06-23T05:12:21.321174Z,,1214,60.41,,,Negative,rita salad everything was smelling stale had to order again and discard this food ,,2025-06-23T05:12:21.321174Z
,,,,,,,,,,,
1935,1,2025-06-23T05:12:26.061139Z,,1214,4.26,,,Negative,please send proper food through swiggy pop,,2025-06-23T05:12:26.061139Z
,,,,,,,,,,,
