id,sentence,price,quality,environment,service,other
1259.0,its one of the worst experience i had ,,,,,Negative
1259.0,the taste of food is decent but it has no ambience ,,Neutral,Negative,,
1259.0,in a way they charge more than the service they provide ,Negative,,,,
1260.0,the momos and spring rolls were good ,,Positive,,,
1260.0,but the rest were not ,,Negative,,,
1260.0,there s mushroom in padthai and it s too spicy  but not flavoursome  ,,Negative,,,
1260.0,this padthai just has gun powder in it ,,Negative,,,
1260.0,the sauce for the noodles was so hot that the container almost melted and the taste of the sauce went bitter ,,Negative,,Negative,
1261.0,this place is at prime location   easily accessible and has good ambience ,,,Positive,,
1261.0,both of them were under cooked and were not worth it  ,,Negative,,,
1261.0,main course was not good either ,,Negative,,,
1261.0,servings were taking lot of time to complete ,,,,Negative,
1262.0,pathetic service  stale food  especially mutton   starters are not well cooked either  grilled chicken and chicken biryani were somewhat edible compared to rest of the menu ,,Negative,,Negative,
1263.0,the food was very bad ,,Negative,,,
1263.0,the noodles was blant ,,Negative,,,
1263.0,and the chicken was dry ,,Negative,,,
1265.0,biryani aroma is good ,,Positive,,,
1265.0,but aroma is too strong for the taste buds ,,Negative,,,
1265.0,chiken well cooked ,,Positive,,,
1265.0,taste of biryani is average  ,,Neutral,,,
1266.0,the place don t have mutton though they have it in menu ,,,,Negative,
1266.0,chicken mandi is ok   not that great ambience in contrast is great ,,Neutral,Negative,,
1266.0,music is too loud to have conservation in lunch ,,,Negative,,
1267.0,unfortunately all the starters were cold and were not even edible     ,,Negative,,,
1267.0,the biryani the taste was not even close to the expectations ,,Negative,,,
1267.0,a big no no to food lovers ,,,,,Negative
1267.0,the only good thing here was the jazzy decor and desserts ,,Positive,Positive,,
1267.0,it was a very poor experience overall ,,,,,Negative
1268.0,i chose fried rice for my china combo but got noodles in return ,,,,Negative,
1269.0,the momos was very bad and even the delivery was very late ,,Negative,,Negative,
1269.0,not satisified with this order,,,,,Negative
1270.0,food tastes good here but when you see surroundings around kitchen and wash area it was horrible ,,Positive,Negative,,
1270.0,cockroaches  mice and lots and lots of dust ,,,Negative,,
1270.0,i understand this place is for online orders but not for dine in given the fact that people dont get to see this unhygienic atmosphere ,,,Negative,,
1271.0,less cheese in cheese burst,,Neutral,,,
1272.0,to my suprise i ordered veg and i got non veg biryani i dont know was that an upgrade for me  ,,,,Negative,
1272.0,nothing changed but got an add on  the black box  which has a chocolate lava cake which was the only thing good ,,Positive,,,
1272.0,the package was good like before and as expected ,,,,Neutral,
1272.0,on an assumetion the biryani was with good mutton peices and didnt look that spicy and had almond pieces over ,,Positive,,,
1272.0,need to improve alot with the service and also taking the taste into consideration for a hyderabadi ,,Neutral,,Negative,
1273.0,no quality,,Negative,,,
1274.0,the paneer was bad in chilli paneer,,Negative,,,
1275.0,ordered for a red sauce pasta which came sweet ,,Neutral,,,
1275.0,then ordered for a veg assorted pizza expecting of a better experience but failed there too ,,Negative,,,
1275.0,it was too bland and nowhere near to a decent pizza too ,,Negative,,,
1275.0,there was a band performing too but was so boring that we hardly listened to any of its songs ,,,Negative,,
1276.0,i ordered my lunch from this place and it was really disappointing experience for me ,,,,,Negative
1276.0,garlic naan was somewhat ok ,,Neutral,,,
1276.0,but  chicken patiala was not at all as expected  it was somewhat sweet and with a different color and the taste was also not good ,,Negative,,,
1276.0,pepper chicken was over fried  which was giving a burnt taste ,,Negative,,,
1276.0,chicken majestic was also not that good ,,Negative,,,
1276.0,thin strips of chicken being served which serves any justification to the name itself  neither by it s taste nor appearance ,,Negative,,,
1276.0,my personal experience with biryanis and more was not at all good ,,Negative,,,
1277.0,it s a nice big place ,,,Positive,,
1277.0,the pricing is reasonable ,Positive,,,,
1277.0,the dance floor was unchecked ,,,,Negative,
1277.0,anyone could dance  feel you or ogle at you and not one single staff to monitor anything ,,,,Negative,
1277.0,i don t know what were they waiting for till so late to start playing bollywood music ,,,,Neutral,
1277.0,overall  a nice place but definitely enter this place with caution   at your risk   evaluate your need to visit this place ,,,,,Neutral
1277.0,service was good ,,,,Positive,
1277.0,we were attended to well  by our server mr  kunal ,,,,Positive,
1278.0,this place is not as good as jubilee hills branch  very less sauce used for wings ,,Negative,,,
1278.0,which will disappoint you with the real taste ,,Negative,,,
1278.0,ambiance   service is good ,,,Positive,Positive,
1279.0,chicken momos is fine ,,Neutral,,,
1279.0,that s also good ,,Positive,,,
1279.0,but the problem is mayonnaise ,,Negative,,,
1279.0,these people use readymade mayonnaise which tastes really horrible spoiled ,,Negative,,,
1280.0,below average food and quantity is also below average  ,,Negative,,,
1280.0,they overlly used some spices  ,,Negative,,,
1280.0,i ordered some qubani sweet is also below average  ,,Negative,,,
1280.0,nothing used other than one fruit and sugar ,,Negative,,,
1281.0,food is not that much tasty and moreover limited items limited deserts  its ok for one time lunch dinner enjoyed in playing hand football   ,,Negative,,,
1282.0,the ambience is excellent   the food not so much   we ordered a half n half pizza   margarita   bbq chicken   the pizza was not up to the mark   now for the second dish we had ordered was alfredo chicken pasta   the pasta sauce was very liquidish   chicken was undercooked ,,Negative,Positive,,
1282.0,i am have visited this restaurant before   it was an awesome experience   we used zomato good during this visit of ours   not sure if this has anything to do with the food taste   there were   pizza slices left   the the restaurant said they will not pack the leftover food as they said it was orders   rules from zomato   they said they would rather throw the left over in the dustbin but not give it to the customer   this is very strange rules   zomato relook at your guidelines,,,,Negative,
1283.0,this place charges both an entry fee  and a cover charge ,Negative,,,,
1283.0,we ordered the wasabi prawns   what they delivered was great   but i tasted no wasabi so our order was clearly wrong ,,Positive,,Negative,
1283.0,the cinderella mock tail was insanely sweet  no one at our table could finish it ,,Negative,,,
1283.0,despite promising us for over an hour to find us an indoor table  they sat us outdoor with the mosquitos which they weren t able to control with citronella sticks ,,,,Negative,
1283.0,the dance floor was very active with an amazing dj  though not nearly enough ac so it smelled like sweaty guys ,,,Neutral,,
1284.0,sushi was not available at all ,,,,Negative,
1284.0,we were heartbroken ,,,,,Negative
1284.0,date went dull ,,,,,Negative
1285.0,everything was very average ,,,,,Neutral
1285.0,not likely to try again ,,,,,Negative
1286.0,but not satisfy with food test  ,,Negative,,,
1286.0,panneer    it s test not good   it is very dray  ,,Negative,,,
1286.0,it s need to improve cooking ,,Negative,,,
1287.0,delivered cold food ,,,,Negative,
1287.0,food is not even warm ,,,,Negative,
1288.0,i ordered veg manchuryia and fried piece chicken biryani  manchuryia wasn t hot and taste was below avg   same with biryani too taste was below avg as name itself biryanis and more people will expect min taste and service was very poor every time i should remember them to bring water bottle   manchuryia  biryani and after that we should call them and ask to serve   it is very bad experience in my recent times  ,,Negative,,Negative,
1289.0,menu was limited ,,Negative,,,
1289.0,we waited   hour almost to get our food on the table ,,,,Negative,
1289.0,service was horrible due to rush ,,,,Negative,
1289.0,food was not that tasty ,,Negative,,,
1289.0,we ordered rajugari natu kodi pulao  which was bland ,,Negative,,,
1289.0,it was just ok but less spicy ,,Neutral,,,
1289.0,we ordered junnu for desert which was the only good thing amongst all the dishes bit the quantity was so less for the price ,Negative,Positive,,,
1289.0,overall it s too much hyped restaurant with ordinary tatsing food at expensive rate ,Negative,Negative,,,
1290.0,ok ok food is not that tastey   i will not recommend this place for eating place is not so clean   the kitchen counter is not good ,,,Negative,,
1290.0,cost is more,Negative,,,,
1291.0,very oily,,,Negative,,
1292.0,only chilly  no taste   chilly paneer was watery n no taste in paneer chatpata,,Negative,,,
